timestamp,building_id,outdoor_temp,solar_radiation,humidity,wind_speed,energy_consumption,indoor_temp,hvac_setpoint,hour_of_day,day_of_week,month,is_weekend
2023-01-01 00:00:00,Res_05,-2.0685961762249536,0.0,68.83584742682099,4.361477252746027,199.1001914455132,19.0,19.0,0,6,1,1
2023-01-01 01:00:00,Res_05,-0.34955594818704516,0.0,78.50213230993816,6.553561225346661,173.09535296528202,17.899274026794686,19.0,1,6,1,1
2023-01-01 02:00:00,Res_05,-6.5051998089634555,0.0,82.22946048579612,2.5784732860160746,218.2099818190749,16.997053859638076,19.231688472467624,2,6,1,1
2023-01-01 03:00:00,Res_05,1.9250985520986776,0.0,71.52901395976512,2.0395557816238172,153.51213630631375,17.70265321870543,21.74525872687155,3,6,1,1
2023-01-01 04:00:00,Res_05,-0.8918341642434244,0.0,73.11086832133813,0.2226356933177538,167.13393118812817,16.712580688764984,19.02075160329597,4,6,1,1
2023-01-01 05:00:00,Res_05,2.073580644189552,0.0,77.05015229214288,2.926475079183912,143.77887555566875,16.891154452110584,20.038311466773397,5,6,1,1
2023-01-01 06:00:00,Res_05,1.589124422335498,102.52001493502665,89.61431630589797,4.385096434000462,208.76156448221624,17.58172580375637,19.923796266963066,6,6,1,1
2023-01-01 07:00:00,Res_05,5.519235468938364,180.69540038990243,87.35194387716035,1.7712289595982156,177.3213742891279,18.290537568732795,22.368801169591247,7,6,1,1
2023-01-01 08:00:00,Res_05,6.692886777463626,324.9151164314633,79.29765297324292,6.7830661140173305,185.90304849702855,19.101429369835472,22.641855400766882,8,6,1,1
2023-01-01 09:00:00,Res_05,3.1952296264727034,499.8094941824336,68.15443469902574,3.6074871553400634,247.3753697713587,19.42205508987592,22.92494641774805,9,6,1,1
2023-01-01 10:00:00,Res_05,6.435363022177511,499.5969947657132,65.87043040747372,4.212085782283574,204.57612761238565,19.354315826796107,21.669225412087766,10,6,1,1
